33041,מכניקה סטטיסטית,141312.01.5780.01, כספי אבי (אברהם יצחק,ב,14:30,17:00,,,שעור,0/--,
33041,מכניקה סטטיסטית,141312.01.5780.11, כספי אבי (אברהם יצחק,ב,17:00,17:45,,,תרגיל,0/--,
33042,תיאוריית הקוונטים ב,141421.01.5780.01, גולדין שלמה,ג,15:15,17:00,,,שעור,0/--,
33042,תיאוריית הקוונטים ב,141421.01.5780.11, גולדין שלמה,ג,17:00,17:45,,,תרגיל,0/30,
33044,מצב מוצק ב,141531.01.5780.01, גולדין שלמה,ד,14:30,16:00,,,שעור,0/--,בחירה
33044,מצב מוצק ב,141531.01.5780.11, גולדין שלמה,ד,16:15,17:00,,,תרגיל,0/30,בחירה
33047,מבנה נתונים ותכניות א',150015.01.5780.01, קומר מאיר,א,14:30,17:00,,,שעור,0/85,
33047,מבנה נתונים ותכניות א',150015.01.5780.02, קומר מאיר,ג,14:30,17:00,,,שעור,0/85,
33047,מבנה נתונים ותכניות א',150015.01.5780.11, יטיב אריה,ב,18:45,19:30,,,תרגיל,0/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.12, יטיב אריה,ד,18:45,19:30,,,תרגיל,0/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.14, יטיב אריה,ב,17:00,17:45,,,תרגיל,0/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.15, ויזן אריה,ה,18:45,19:30,,,תרגיל,0/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.16, כהן דוד,א,18:45,19:30,,,תרגיל,0/30,
33306,מבנה נתונים ותכניות א',150015.10.5780.01, קומר מאיר,ה,14:30,17:00,,,שעור,0/--,
33306,מבנה נתונים ותכניות א',150015.10.5780.11, קומר מאיר,ה,17:00,17:45,,,תרגיל,0/30,
33049,סדנא ב-++C,150018.01.5780.41, ויזן אריה,ב,14:30,17:00,,,פרוייקט-במ"מ,0/16,
33049,סדנא ב-++C,150018.01.5780.42, קדרון דוד,ב,14:30,17:00,,,פרוייקט-במ"מ,0/16,
33049,סדנא ב-++C,150018.01.5780.43, דשט עזרא,א,17:00,19:30,,,פרוייקט-במ"מ,0/16,
33049,סדנא ב-++C,150018.01.5780.44, ויזן אריה,א,17:00,19:30,,,פרוייקט-במ"מ,0/16,
33265,סדנא ב-++C,150018.02.5780.41, קדרון דוד,ה,16:15,18:45,,,פרוייקט-במ"מ,0/16,
33265,סדנא ב-++C,150018.02.5780.42, כהן דוד,ד,14:30,17:00,,,פרוייקט-במ"מ,0/16,
33265,סדנא ב-++C,150018.02.5780.43, ויזן אריה,ה,16:15,18:45,,,פרוייקט-במ"מ,0/16,
33265,סדנא ב-++C,150018.02.5780.44, ליטמן מאיר,ה,16:15,18:45,,,פרוייקט-במ"מ,0/16,
33265,סדנא ב-++C,150018.02.5780.45, יטיב אריה,ד,14:30,17:00,,,פרוייקט-במ"מ,0/16,
33307,סדנא ב-++C,150018.10.5780.41, מרכוס איתן,א,14:30,17:00,,,פרוייקט-במ"מ,0/22,
33051,עקרונות שפות תכנה,150060.01.5780.01, שחור חיים,ה,18:00,20:30,,,שעור,0/75,
33051,עקרונות שפות תכנה,150060.01.5780.02, שטולמן אריאל,א,14:30,17:00,,,שעור,0/75,
33051,עקרונות שפות תכנה,150060.01.5780.41, גולדשטיין משה,א,17:00,18:30,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.42, גולדשטיין משה,א,17:00,18:30,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.43, ברזילי יעקב,ב,16:15,17:45,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.44, ברזילי יעקב,ב,16:15,17:45,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.45, שחור חיים,ד,14:30,16:00,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.46, גולדשטיין יאיר,ב,14:30,16:00,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.47, גולדשטיין יאיר,ב,14:30,16:00,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.48, לויאן יהונתן,א,19:45,21:15,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.49, לויאן יהונתן,א,19:45,21:15,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33051,עקרונות שפות תכנה,150060.01.5780.50, ברזילי יעקב,ה,14:30,16:00,,,פרוייקט-במ"מ,0/14,פעם בשבועיים שעתיים
33052,אוטומטים ושפות פורמליות,150101.01.5780.01, שוייצר נדב,ב,14:30,17:00,,,שעור,0/85,
33052,אוטומטים ושפות פורמליות,150101.01.5780.02, פריאנטי חיים,ד,14:30,17:00,,,שעור,0/91,
33052,אוטומטים ושפות פורמליות,150101.01.5780.11, שוייצר נדב,ג,14:30,16:00,,,תרגיל,0/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.12, תמיר אהרן,ג,14:30,16:00,,,תרגיל,0/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.13, חייט אלכסנדר,ה,18:00,19:30,,,תרגיל,0/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.14, פריאנטי חיים,ה,16:15,17:45,,,תרגיל,0/30,
